timestamp_ms,tilt_setting_deg,lux,temp_c,voltage_v,current_ma,power_w,power_corrected_w,temp_correction_pct,tilt_measured_deg,cumulative_wh,system_time
990000,36,59.17,26.75,0.0,-0.1,0.0,0.0,-0.007,10.44,0.0,2026-06-22 09:05:27
1020000,36,61.67,26.75,0.0,0.1,0.0,0.0,-0.007,10.65,0.0,2026-06-22 09:05:28
1050000,36,50.0,26.69,0.0,0.0,0.0,0.0,-0.0068,10.73,0.0,2026-06-22 09:05:30
1080000,36,0.0,26.75,0.0,-0.1,0.0,0.0,-0.007,10.31,0.0,2026-06-22 09:05:31
1110000,36,0.0,26.75,0.0,0.0,0.0,0.0,-0.007,10.52,0.0,2026-06-22 09:05:33
1140000,36,22.5,26.75,0.0,-0.3,0.0,0.0,-0.007,10.36,0.0,2026-06-22 09:05:34
1170000,36,58.33,26.75,0.0,-0.1,0.0,0.0,-0.007,10.48,0.0,2026-06-22 09:05:36
1200000,36,57.5,26.75,0.0,0.2,0.0,0.0,-0.007,10.57,0.0,2026-06-22 09:05:37
1230000,36,57.5,26.75,0.0,-0.2,0.0,0.0,-0.007,11.01,0.0,2026-06-22 09:05:39
1260000,36,59.17,26.75,0.0,-0.1,0.0,0.0,-0.007,10.59,0.0,2026-06-22 09:05:40
1290000,36,59.17,26.75,0.0,-0.2,0.0,0.0,-0.007,10.51,0.0,2026-06-22 09:05:42
1320000,36,58.33,26.75,0.0,-0.2,0.0,0.0,-0.007,10.81,0.0,2026-06-22 09:05:43
1350000,36,59.17,26.75,0.0,0.0,0.0,0.0,-0.007,10.85,0.0,2026-06-22 09:05:45
1380000,36,57.5,26.75,0.0,0.1,0.0,0.0,-0.007,10.63,0.0,2026-06-22 09:05:46
1410000,36,57.5,26.75,0.0,-0.2,0.0,0.0,-0.007,10.53,0.0,2026-06-22 09:05:48
1440000,36,57.5,26.75,0.0,0.2,0.0,0.0,-0.007,10.62,0.0,2026-06-22 09:05:50
1470000,36,57.5,26.75,0.0,0.0,0.0,0.0,-0.007,10.58,0.0,2026-06-22 09:05:51
1500000,36,58.33,26.75,0.0,-0.1,0.0,0.0,-0.007,10.51,0.0,2026-06-22 09:05:53
1530000,36,58.33,26.75,0.0,-0.2,0.0,0.0,-0.007,10.23,0.0,2026-06-22 09:05:54
1560000,36,57.5,26.75,0.0,0.0,0.0,0.0,-0.007,10.58,0.0,2026-06-22 09:05:56
1590000,36,56.67,26.75,0.0,0.2,0.0,0.0,-0.007,10.57,0.0,2026-06-22 09:05:57
1620000,36,56.67,26.75,0.0,0.0,0.0,0.0,-0.007,10.63,0.0,2026-06-22 09:05:59
1650000,36,56.67,26.81,0.0,-0.3,0.0,0.0,-0.0072,10.58,0.0,2026-06-22 09:06:00
1680000,36,56.67,26.75,0.0,-0.2,0.0,0.0,-0.007,10.51,0.0,2026-06-22 09:06:02
1710000,36,56.67,26.81,0.0,-0.1,0.0,0.0,-0.0072,10.61,0.0,2026-06-22 09:06:03
1740000,36,56.67,26.75,0.0,-0.1,0.0,0.0,-0.007,10.7,0.0,2026-06-22 09:06:05
1770000,36,57.5,26.75,0.0,0.0,0.0,0.0,-0.007,10.45,0.0,2026-06-22 09:06:06
1800000,36,59.17,26.75,0.0,0.0,0.0,0.0,-0.007,10.48,0.0,2026-06-22 09:06:08
1830000,36,59.17,26.75,0.0,0.3,0.0,0.0,-0.007,10.76,0.0,2026-06-22 09:06:09
1860000,36,59.17,26.75,0.0,0.1,0.0,0.0,-0.007,10.63,0.0,2026-06-22 09:06:11
1890000,36,60.0,26.75,0.0,-0.1,0.0,0.0,-0.007,10.45,0.0,2026-06-22 09:06:12
1920000,36,59.17,26.75,0.0,0.0,0.0,0.0,-0.007,10.69,0.0,2026-06-22 09:06:14
1950000,36,60.0,26.75,0.0,-0.1,0.0,0.0,-0.007,10.57,0.0,2026-06-22 09:06:15
1980000,36,59.17,26.75,0.0,-0.3,0.0,0.0,-0.007,10.75,0.0,2026-06-22 09:06:17
2010000,36,60.0,26.75,0.0,0.1,0.0,0.0,-0.007,11.06,0.0,2026-06-22 09:06:18
2040000,36,56.67,26.75,0.0,0.0,0.0,0.0,-0.007,10.58,0.0,2026-06-22 09:06:20
2070000,36,54.17,26.75,0.0,-0.1,0.0,0.0,-0.007,10.74,0.0,2026-06-22 09:06:21
2100000,36,55.0,26.75,0.0,-0.1,0.0,0.0,-0.007,10.57,0.0,2026-06-22 09:06:23
2130000,36,55.0,26.75,0.0,0.0,0.0,0.0,-0.007,10.57,0.0,2026-06-22 09:06:24
2160000,36,60.0,26.75,0.0,0.0,0.0,0.0,-0.007,10.73,0.0,2026-06-22 09:06:26
2190000,36,59.17,26.75,0.0,-0.2,0.0,0.0,-0.007,10.67,0.0,2026-06-22 09:06:27
2220000,36,60.0,26.75,0.0,-0.1,0.0,0.0,-0.007,10.71,0.0,2026-06-22 09:06:29
2250000,36,60.0,26.75,0.0,-0.1,0.0,0.0,-0.007,10.83,0.0,2026-06-22 09:06:30
2280000,36,60.0,26.75,0.0,0.1,0.0,0.0,-0.007,10.63,0.0,2026-06-22 09:06:32
2310000,36,58.33,26.69,0.0,-0.1,0.0,0.0,-0.0068,10.67,0.0,2026-06-22 09:06:33
2340000,36,58.33,26.75,0.0,-0.1,0.0,0.0,-0.007,10.9,0.0,2026-06-22 09:06:35
2370000,36,58.33,26.69,0.0,-0.2,0.0,0.0,-0.0068,10.46,0.0,2026-06-22 09:06:36
2400000,36,58.33,26.75,0.0,0.1,0.0,0.0,-0.007,10.52,0.0,2026-06-22 09:06:38
2430000,36,58.33,26.75,0.0,-0.1,0.0,0.0,-0.007,11.1,0.0,2026-06-22 09:06:39
2460000,36,58.33,26.75,0.0,-0.1,0.0,0.0,-0.007,10.83,0.0,2026-06-22 09:06:41
2490000,36,60.0,26.75,0.0,0.0,0.0,0.0,-0.007,10.62,0.0,2026-06-22 09:06:42
2520000,36,59.17,26.75,0.0,-0.1,0.0,0.0,-0.007,10.75,0.0,2026-06-22 09:06:44
2550000,36,60.0,26.75,0.0,-0.1,0.0,0.0,-0.007,10.53,0.0,2026-06-22 09:06:45
2580000,36,60.0,26.75,0.0,-0.2,0.0,0.0,-0.007,10.5,0.0,2026-06-22 09:06:47
2610000,36,59.17,26.75,0.0,0.0,0.0,0.0,-0.007,10.82,0.0,2026-06-22 09:06:48
2640000,36,59.17,26.75,0.0,-0.1,0.0,0.0,-0.007,10.62,0.0,2026-06-22 09:06:50
2670000,36,58.33,26.75,0.0,-0.2,0.0,0.0,-0.007,10.94,0.0,2026-06-22 09:06:51
2700000,36,58.33,26.75,0.0,-0.1,0.0,0.0,-0.007,10.7,0.0,2026-06-22 09:06:53
2730000,36,59.17,26.75,0.0,-0.3,0.0,0.0,-0.007,10.78,0.0,2026-06-22 09:06:54
2760000,36,59.17,26.75,0.0,-0.4,0.0,0.0,-0.007,11.05,0.0,2026-06-22 09:06:56
2790000,36,55.83,26.75,0.0,-0.1,0.0,0.0,-0.007,8.5,0.0,2026-06-22 09:06:57
2820000,36,56.67,26.75,0.0,0.0,0.0,0.0,-0.007,8.16,0.0,2026-06-22 09:06:59
2850000,36,57.5,26.75,0.0,-0.5,0.0,0.0,-0.007,8.42,0.0,2026-06-22 09:07:00
2880000,36,6.67,26.75,0.0,0.0,0.0,0.0,-0.007,8.74,0.0,2026-06-22 09:07:02
2910000,36,0.0,26.75,0.0,0.0,0.0,0.0,-0.007,8.63,0.0,2026-06-22 09:07:03
2940000,36,0.83,26.75,0.0,0.2,0.0,0.0,-0.007,8.29,0.0,2026-06-22 09:07:05
2970000,36,60.0,26.75,0.0,0.1,0.0,0.0,-0.007,5.65,0.0,2026-06-22 09:07:07
3000000,36,57.5,26.75,0.0,-0.3,0.0,0.0,-0.007,8.84,0.0,2026-06-22 09:07:08
3030000,36,64.17,26.75,0.0,-0.1,0.0,0.0,-0.007,8.77,0.0,2026-06-22 09:07:10
3060000,36,64.17,26.75,0.0,-0.1,0.0,0.0,-0.007,8.64,0.0,2026-06-22 09:07:11
3090000,36,63.33,26.75,0.0,-0.1,0.0,0.0,-0.007,8.73,0.0,2026-06-22 09:07:13
3120000,36,61.67,26.75,0.0,0.0,0.0,0.0,-0.007,8.75,0.0,2026-06-22 09:07:14
3150000,36,59.17,26.75,0.0,-0.6,0.0,0.0,-0.007,8.77,0.0,2026-06-22 09:07:16
3180000,36,62.5,26.75,0.0,-0.1,0.0,0.0,-0.007,9.18,0.0,2026-06-22 09:07:17
3210000,36,62.5,26.75,0.0,-0.1,0.0,0.0,-0.007,8.84,0.0,2026-06-22 09:07:19
3240000,36,62.5,26.75,0.0,-0.3,0.0,0.0,-0.007,8.76,0.0,2026-06-22 09:07:20
3270000,36,64.17,26.75,0.0,-0.2,0.0,0.0,-0.007,8.75,0.0,2026-06-22 09:07:22
3300000,36,64.17,26.75,0.0,-0.1,0.0,0.0,-0.007,8.88,0.0,2026-06-22 09:07:23
3330000,36,62.5,26.81,0.0,0.0,0.0,0.0,-0.0072,8.67,0.0,2026-06-22 09:07:25
3360000,36,65.0,26.75,0.0,-0.2,0.0,0.0,-0.007,8.97,0.0,2026-06-22 09:07:26
3390000,36,64.17,26.75,0.0,0.0,0.0,0.0,-0.007,8.89,0.0,2026-06-22 09:07:28
3420000,36,64.17,26.75,0.0,-0.1,0.0,0.0,-0.007,8.82,0.0,2026-06-22 09:07:29
3450000,36,64.17,26.75,0.0,-0.1,0.0,0.0,-0.007,9.19,0.0,2026-06-22 09:07:31
3480000,36,64.17,26.75,0.0,-0.1,0.0,0.0,-0.007,8.9,0.0,2026-06-22 09:07:32
3510000,36,49.17,26.75,0.0,-0.1,0.0,0.0,-0.007,9.07,0.0,2026-06-22 09:07:34
3540000,36,50.83,26.75,0.0,-0.1,0.0,0.0,-0.007,10.56,0.0,2026-06-22 09:07:35
3570000,36,50.83,26.75,0.0,-0.2,0.0,0.0,-0.007,9.02,0.0,2026-06-22 09:07:37
3600000,36,51.67,26.75,0.0,-0.1,0.0,0.0,-0.007,8.93,0.0,2026-06-22 09:07:38
3630000,36,54.17,26.69,0.0,0.2,0.0,0.0,-0.0068,9.14,0.0,2026-06-22 09:07:40
3660000,36,56.67,26.75,0.0,0.0,0.0,0.0,-0.007,9.24,0.0,2026-06-22 09:07:41
3690000,36,66.67,26.75,0.0,-0.2,0.0,0.0,-0.007,8.6,0.0,2026-06-22 09:07:43
3720000,36,62.5,26.75,0.0,-0.3,0.0,0.0,-0.007,7.52,0.0,2026-06-22 09:07:44
3750000,36,63.33,26.69,0.0,-0.3,0.0,0.0,-0.0068,6.43,0.0,2026-06-22 09:07:46
3780000,36,68.33,26.69,0.0,-0.2,0.0,0.0,-0.0068,6.91,0.0,2026-06-22 09:07:47
3810000,36,67.5,26.75,0.0,0.0,0.0,0.0,-0.007,7.02,0.0,2026-06-22 09:07:49
3840000,36,65.83,26.81,0.0,-0.2,0.0,0.0,-0.0072,7.05,0.0,2026-06-22 09:07:50
3870000,36,60.0,26.75,0.0,-0.3,0.0,0.0,-0.007,6.97,0.0,2026-06-22 09:07:52
3900000,36,60.0,26.75,0.0,-0.1,0.0,0.0,-0.007,7.15,0.0,2026-06-22 09:07:53
